Q54180,https://en.wikipedia.org/wiki/Pomeranian_Voivodeship,20,123,0.983701,"These are further divided into [123] gminas -LRB- communes -RRB- ."
Q55,https://en.wikipedia.org/wiki/Netherlands,12,12,0.492337,"The Netherlands is divided into [twelve] provinces , each under a Commissioner of the King -LRB- Commissaris_van de Koning -RRB- , except for Limburg province where the position is named Governor -LRB- Gouverneur -RRB- ."
Q25277,https://en.wikipedia.org/wiki/Hispaniola,2,8,0.126836,"In 2003 the Dominican forest cover had been reduced to 32 % of the territory , but in 2011 the trend towards reducing reverts to increase forest cover by [eight] percentage points to stand at nearly 40 % of territory ."
Q713750,https://en.wikipedia.org/wiki/West_Germany,11,15,0.500646,"Whilst East Germany was divided into [15] administrative districts -LRB- Bezirke -RRB- , which were merely local branches of the national government , West Germany was divided into states -LRB- Länder -RRB- with independently elected state parliaments and control of the Bundesrat , the second legislative chamber of the Federal Government ."
Q1200,https://en.wikipedia.org/wiki/Rhineland-Palatinate,36,0,0.0,""
Q721580,https://en.wikipedia.org/wiki/El_Ranco_Province,4,4,0.97099,"As a second-level administrative division , the province comprises [four] communes , each with its own governing municipality ."
Q5061,https://en.wikipedia.org/wiki/East_Nusa_Tenggara,22,2,0.132362,"And in some areas , key facilities are absent ; in mid-2014 it was reported that [two] districts -LRB- West Manggarai and East Manggarai -RRB- did not have general hospitals ."
Q54160,https://en.wikipedia.org/wiki/Hampden_County%2C_Massachusetts,23,0,0.0,""
Q3553411,https://en.wikipedia.org/wiki/Val_Terbi,3,0,0.0,""
Q61346,https://en.wikipedia.org/wiki/Crittenden_County%2C_Arkansas,11,1,0.936389,"Each town or city is within [one] or more townships in an Arkansas county based on census maps and publications ."
Q29003,https://en.wikipedia.org/wiki/Jiamusi,9,0,0.0,""
Q1376956,https://en.wikipedia.org/wiki/Gwent_%28county%29,5,0,0.0,""
Q700901,https://en.wikipedia.org/wiki/Arrondissement_of_Chartres,11,0,0.0,""
Q1517587,https://en.wikipedia.org/wiki/T%C3%A9miscouata_Regional_County_Municipality,19,19,0.623683,"There are [19] subdivisions within the RCM :"
Q1638295,https://en.wikipedia.org/wiki/Canton_of_Saint-Sever-Calvados,18,18,0.903726,"It consisted of [18] communes , which joined the canton of Vire in 2015 ."
Q555048,https://en.wikipedia.org/wiki/Gliwice_County,8,8,0.945842,"The county is subdivided into [eight] gminas -LRB- two urban , two urban-rural and four rural -RRB- ."
Q484231,https://en.wikipedia.org/wiki/Bennett_County%2C_South_Dakota,2,0,0.0,""
Q2012423,https://en.wikipedia.org/wiki/Silistra_Province,7,7,0.731889,"The Silistra Province contains [7] municipalities -LRB- Bulgarian : singular : oбщина , obshtina - plural : oбщини , obshtini -RRB- ."
Q212673,https://en.wikipedia.org/wiki/Arrondissement_of_Saint-Germain-en-Laye,16,0,0.0,""
Q947495,https://en.wikipedia.org/wiki/P%C5%82ock_County,15,15,0.945842,"The county is subdivided into [15] gminas -LRB- three urban-rural and 12 rural -RRB- ."
Q702051,https://en.wikipedia.org/wiki/Arrondissement_of_Parthenay,8,0,0.0,""
Q295787,https://en.wikipedia.org/wiki/Dare_County%2C_North_Carolina,12,1,0.532257,"At [one] time , the now-abandoned town of Buffalo City was the largest community in the county ."
Q503255,https://en.wikipedia.org/wiki/Bispingen,9,0,0.0,""
Q19951027,https://en.wikipedia.org/wiki/F%C3%A8s-Mekn%C3%A8s,9,7,0.103926,"The region of Fès-Meknes contains [7] provinces and 2 prefectures :"
Q490033,https://en.wikipedia.org/wiki/McDonald_County%2C_Missouri,2,2,0.604763,"McDonald County is divided into [two] districts in the Missouri House of Representatives , both of which are held by Republicans ."
Q110212,https://en.wikipedia.org/wiki/Beaverhead_County%2C_Montana,2,0,0.0,""
Q26712,https://en.wikipedia.org/wiki/DeWitt_County%2C_Texas,5,0,0.0,""
Q1042066,https://en.wikipedia.org/wiki/Kako_District%2C_Hy%C5%8Dgo,2,0,0.0,""
Q4165,https://en.wikipedia.org/wiki/Bad_Homburg_vor_der_H%C3%B6he,5,0,0.0,""
Q389777,https://en.wikipedia.org/wiki/Tangier-Tetouan,7,0,0.0,""
Q502222,https://en.wikipedia.org/wiki/Juneau_County%2C_Wisconsin,29,0,0.0,""
Q495479,https://en.wikipedia.org/wiki/Pittsburg_County%2C_Oklahoma,21,0,0.0,""
Q1198286,https://en.wikipedia.org/wiki/Dong%27e_County,10,0,0.0,""
Q497880,https://en.wikipedia.org/wiki/Hampton_County%2C_South_Carolina,9,0,0.0,""
Q35555,https://en.wikipedia.org/wiki/Wallis_and_Futuna,3,3,0.434176,"The Council of the Territory consists of [three] kings -LRB- monarchs of the three pre-colonial kingdoms -RRB- and three members appointed by the high administrator on the advice of the Territorial Assembly ."
Q492437,https://en.wikipedia.org/wiki/Bouches_du_Weser,4,4,0.124902,"Bremen , cantons : Achim , Bremen -LRB- [4] cantons -RRB- , Lilienthal , Ottersberg , Rotenburg , Syke , Thedinghausen and Verden ."
Q1361953,https://en.wikipedia.org/wiki/Panshi,18,0,0.0,""
Q2218428,https://en.wikipedia.org/wiki/Vashkinsky_District,3,4,0.153938,"Закон № 371-ОЗ от [4] июня 1999 г ."
Q1338337,https://en.wikipedia.org/wiki/Qidong_County%2C_Hunan,24,0,0.0,""
Q2636699,https://en.wikipedia.org/wiki/Bezenchuksky_District,12,0,0.0,""
Q923712,https://en.wikipedia.org/wiki/Yashkinsky_District,11,0,0.0,""
Q2600622,https://en.wikipedia.org/wiki/Leshukonsky_District,7,6,0.468271,"Municipally , the district is divided into [six] rural settlements -LRB- the administrative centers are given in parentheses -RRB- :"
Q353095,https://en.wikipedia.org/wiki/Addison%2C_Vermont,0,0,0.0,""
Q607423,https://en.wikipedia.org/wiki/Maizhokunggar_County,8,1,0.163225,"There is [one] high school , 14 full primary schools and 74 village schools ."
Q494726,https://en.wikipedia.org/wiki/S%C3%A3o_Louren%C3%A7o_dos_%C3%93rg%C3%A3os%2C_Cape_Verde,1,1,0.518311,"The municipality consists of [one] freguesia -LRB- civil parish -RRB- , São Lourenço dos Órgãos ."
Q1866020,https://en.wikipedia.org/wiki/Litv%C3%ADnovice,2,0,0.0,""
Q2424451,https://en.wikipedia.org/wiki/Ko%C5%A1tice,3,0,0.0,""
Q1236237,https://en.wikipedia.org/wiki/Doln%C3%AD_T%C5%99ebon%C3%ADn,7,0,0.0,""
Q193721,https://en.wikipedia.org/wiki/T%C3%A1bor,15,0,0.0,""
Q577434,https://en.wikipedia.org/wiki/Longhui_County,24,0,0.0,""
Q613917,https://en.wikipedia.org/wiki/Anyi_County,13,0,0.0,""
Q1022909,https://en.wikipedia.org/wiki/Tianchang,17,0,0.0,""
Q137578,https://en.wikipedia.org/wiki/Queshan_County,13,0,0.0,""
Q127297,https://en.wikipedia.org/wiki/Raoyang_County,7,0,0.0,""
Q1356598,https://en.wikipedia.org/wiki/Quannan_County,11,0,0.0,""
Q767284,https://en.wikipedia.org/wiki/Yuhu_District,17,0,0.0,""
Q1268277,https://en.wikipedia.org/wiki/Hepu_County,15,0,0.0,""
Q197377,https://en.wikipedia.org/wiki/Zhangjiagang,9,4,0.326817,"It has [four] functions : international transfer , distribution , purchase and trade ."
Q1070034,https://en.wikipedia.org/wiki/Chengwu_County,13,0,0.0,""
Q1356703,https://en.wikipedia.org/wiki/Tongshan_County,12,0,0.0,""
Q1198649,https://en.wikipedia.org/wiki/Xin%27an_County,12,0,0.0,""
Q1197540,https://en.wikipedia.org/wiki/Dongfeng_District,8,0,0.0,""
Q1344848,https://en.wikipedia.org/wiki/Yuzhou%2C_Henan,26,0,0.0,""
Q1359226,https://en.wikipedia.org/wiki/Qinyang,13,0,0.0,""
Q263106,https://en.wikipedia.org/wiki/Wucheng_County,8,0,0.0,""
Q570333,https://en.wikipedia.org/wiki/Okegawa%2C_Saitama,3,4,0.179984,"Okegawa has seven elementary schools , [four] middle schools and three high schools and three special education schools ."
Q340064,https://en.wikipedia.org/wiki/%C4%8Cer%C4%8Dany,1,0,0.0,""
Q218535,https://en.wikipedia.org/wiki/Kralice_nad_Oslavou,1,0,0.0,""
Q949312,https://en.wikipedia.org/wiki/Purbeck_District,1,0,0.0,""
Q578770,https://en.wikipedia.org/wiki/Anting,63,0,0.0,""
Q13714801,https://en.wikipedia.org/wiki/Dongping_National_Forest_Park,1,0,0.0,""
Q4415418,https://en.wikipedia.org/wiki/Baima%2C_Miyi_County,12,1,0.315498,"As of 2011 , it has [one] residential community -LRB- 社区 -RRB- and 11 villages under its administration ."
Q6540082,https://en.wikipedia.org/wiki/Lianmeng_Subdistrict%2C_Baoding,6,6,0.315498,"As of 2011 , it has [six] residential communities -LRB- 社区 -RRB- under its administration ."
Q2165552,https://en.wikipedia.org/wiki/Liuji_Township%2C_Henan,23,23,0.88534,"As of 2011 , it has [23] villages under its administration ."
Q10864871,https://en.wikipedia.org/wiki/Wanquan%2C_Hubei,53,0,0.0,""
Q7558958,https://en.wikipedia.org/wiki/Solun%2C_Horqin_Right_Front_Banner,16,0,0.0,""
Q1012537,https://en.wikipedia.org/wiki/Shijing_Subdistrict%2C_Guangzhou,24,0,0.0,""
Q6348717,https://en.wikipedia.org/wiki/Kaiyuan_Subdistrict%2C_Xiamen,12,0,0.0,""
Q6964301,https://en.wikipedia.org/wiki/Nantang%2C_Lufeng%2C_Guangdong,25,0,0.0,""
Q10879842,https://en.wikipedia.org/wiki/Rushankou,36,0,0.0,""
Q1001823,https://en.wikipedia.org/wiki/Bueng_Kum_District,3,3,0.855979,"The district is sub-divided into [3] sub-districts -LRB- Khwaeng -RRB- ."
Q476111,https://en.wikipedia.org/wiki/Mueang_Uthai_Thani_District,14,14,0.869337,"The district is subdivided into [14] subdistricts -LRB- tambon -RRB- , which are further subdivided into 86 villages -LRB- muban -RRB- ."
Q476221,https://en.wikipedia.org/wiki/Non_Din_Daeng_District,3,3,0.89424,"The district is divided into [three] sub-districts -LRB- tambon -RRB- , which are further subdivided into 45 villages -LRB- muban -RRB- ."
Q475199,https://en.wikipedia.org/wiki/Bang_Khan_District,4,4,0.869337,"The district is subdivided into [4] subdistricts -LRB- tambon -RRB- , which are further subdivided into 60 villages -LRB- muban -RRB- ."
Q1655583,https://en.wikipedia.org/wiki/Sredneakhtubinsky_District,12,1,0.110345,"As an administrative division , the district is divided into [one] town of district significance -LRB- Krasnoslobodsk -RRB- , one urban-type settlement -LRB- Srednyaya Akhtuba -RRB- , and nine selsoviets ."
